geneId,cid
24,CID000099477
24,CID000091466
24,CID005319880
24,CID005320536
24,CID000008095
24,CID000689056
24,CID000007800
24,CID000007764
24,CID000008165
24,CID000006550
24,CID005283485
24,CID000000237
24,CID000007238
24,CID000145745
24,CID000008223
24,CID000447793
24,CID000000765
24,CID000000119
24,CID100000119
24,CID100522445
24,CID000031426
24,CID000005781
24,CID100301798
24,CID000011006
24,CID100011006
24,CID000000178
24,CID100003893
24,CID000000776
24,CID000000241
24,CID000005790
24,CID000024443
24,CID000008956
24,CID000125472
24,CID000000851
24,CID000001033
24,CID005282769
24,CID000001488
24,CID000001111
24,CID000006342
24,CID000012531
24,CID000000361
24,CID000006031
24,CID000092782
24,CID100000231
24,CID000007992
24,CID000493582
24,CID000005193
24,CID000000262
24,CID000006090
24,CID000015604
24,CID000101690
24,CID000643723
24,CID000072301
24,CID100440051
24,CID000012409
24,CID000003832
24,CID100000289
24,CID000000289
24,CID000006306
24,CID000005961
24,CID000000108
24,CID000069561
24,CID044587252
24,CID000000760
24,CID000010237
24,CID000441444
24,CID000017473
24,CID000008551
24,CID005464098
24,CID000000312
24,CID005281223
24,CID100003505
24,CID000003505
24,CID000005817
24,CID000000587
24,CID109986606
24,CID009986606
24,CID000024764
24,CID000006021
24,CID010676774
24,CID000001189
24,CID000000603
24,CID000009416
24,CID000174251
24,CID000002215
24,CID003084131
24,CID109938701
24,CID000009297
24,CID000008859
24,CID000104728
24,CID000004684
24,CID005461146
24,CID014136881
24,CID000010749
24,CID005280338
24,CID000009661
24,CID100006138
24,CID000442119
24,CID000442089
24,CID000001143
24,CID000002354
24,CID000004285
24,CID000007810
24,CID000007931
24,CID000002880
24,CID000000345
24,CID000442694
24,CID000019011
24,CID000002336
24,CID100002336
24,CID000014950
24,CID000068262
24,CID100068262
24,CID100003026
24,CID000003026
24,CID000009309
24,CID000442895
24,CID015819326
24,CID000195652
24,CID100195652
24,CID000008083
24,CID000010256
24,CID000080923
24,CID000446221
24,CID005281051
24,CID000010236
24,CID000005155
24,CID000000404
24,CID000005810
24,CID001795542
24,CID000010238
24,CID000011307
24,CID000441073
24,CID002724362
24,CID000007056
24,CID000002746
24,CID100197019
24,CID000001147
24,CID100163158
24,CID005462447
24,CID010356603
24,CID100001210
24,CID000040540
24,CID100011092
24,CID000011092
24,CID000000175
24,CID000000527
24,CID005280436
24,CID100000346
24,CID005281810
24,CID000000346
24,CID000003830
24,CID000124704
24,CID000000001
24,CID100007237
24,CID000007237
24,CID000000190
24,CID000444215
24,CID000444973
24,CID000010213
24,CID001268144
24,CID000095783
24,CID000064970
24,CID000011032
24,CID005280633
24,CID000023926
24,CID000000341
24,CID100000341
24,CID000643774
24,CID021627927
24,CID100015979
24,CID000015979
24,CID000065068
24,CID000006007
24,CID005316683
24,CID000001055
24,CID000000772
24,CID000442425
24,CID000031243
24,CID024837234
24,CID000014834
24,CID000001131
24,CID000002761
24,CID000003894
24,CID000107985
24,CID102826712
24,CID000014425
24,CID000012819
24,CID000008177
24,CID000008194
24,CID100008051
24,CID000008051
24,CID000000180
24,CID000008893
24,CID000008183
24,CID000064947
24,CID000444551
24,CID100010496
24,CID000010496
24,CID000001136
24,CID100000640
24,CID000000892
24,CID000003114
24,CID005359440
24,CID000018957
24,CID000439507
24,CID005460942
24,CID000010637
24,CID000013851
24,CID000006913
24,CID000006137
24,CID000000876
24,CID005311111
24,CID000011851
24,CID000015404
24,CID000010466
24,CID000029510
24,CID000002538
24,CID000000128
24,CID000012523
24,CID000445241
24,CID100012523
24,CID000001000
24,CID000439244
24,CID000439216
24,CID000024405
24,CID000000263
24,CID000006028
24,CID000000893
24,CID000006256
24,CID000000187
24,CID000440017
24,CID100000187
24,CID000006288
24,CID100001183
24,CID000062699
24,CID000006268
24,CID000006142
24,CID005281858
24,CID000008534
24,CID100008534
24,CID000008080
24,CID100000957
24,CID000000957
24,CID100000323
24,CID000637552
24,CID000637776
24,CID005280512
24,CID000008159
24,CID000115150
24,CID000010467
24,CID000006510
24,CID000001089
24,CID000007151
24,CID005317756
24,CID000011636
24,CID000010229
24,CID000114918
24,CID005322174
24,CID000002951
24,CID000000173
24,CID000064973
24,CID000442072
24,CID000006804
24,CID000031412
24,CID000220437
24,CID100005429
24,CID000007861
24,CID000009732
24,CID000002232
24,CID006850719
24,CID003365422
24,CID000006030
24,CID000037172
24,CID000444528
24,CID000064696
24,CID016686135
24,CID001549026
24,CID000000827
24,CID000185620
24,CID000065576
24,CID000440051
24,CID000010170
24,CID005742600
24,CID100005610
24,CID000006022
24,CID100160597
24,CID000160597
24,CID000452856
24,CID000004583
24,CID000011002
24,CID000001002
24,CID100001832
24,CID000005429
24,CID000091520
24,CID100091520
24,CID110676774
24,CID000119094
24,CID005273569
24,CID005320689
24,CID004486617
24,CID000023206
24,CID000120656
24,CID100002353
24,CID000006175
24,CID000001175
24,CID000031261
24,CID000017203
24,CID100001140
24,CID009989321
24,CID000003208
24,CID100003208
24,CID000001217
24,CID100001217
24,CID000007853
24,CID000011168
24,CID000000671
24,CID100000856
24,CID000000397
24,CID100000397
24,CID000070721
24,CID100008054
24,CID000008054
24,CID000446929
24,CID000006508
24,CID000261513
24,CID000000529
24,CID000001032
24,CID000011571
24,CID000000856
24,CID100155948
24,CID000000249
24,CID000023740
24,CID000000999
24,CID000010206
24,CID000022388
24,CID000000884
24,CID000000931
24,CID000024763
24,CID100024763
24,CID000441310
24,CID100079035
24,CID000079035
24,CID000006561
24,CID000066949
24,CID000006138
24,CID005279245
24,CID000022184
24,CID003084775
24,CID000069715
24,CID000162862
24,CID005281404
24,CID005284373
24,CID100005154
24,CID000005154
24,CID000014982
24,CID100000453
24,CID000001045
24,CID100001045
24,CID003037884
24,CID000449095
24,CID000091553
24,CID000000453
24,CID000091354
24,CID000005802
24,CID005280911
24,CID000065086
24,CID000005430
24,CID000242245
24,CID010098048
24,CID000006305
24,CID000442543
24,CID100454264
24,CID000454264
24,CID000009291
24,CID000007173
24,CID000442456
24,CID100132112
24,CID000132112
24,CID000005291
24,CID000009281
24,CID100003806
24,CID000003806
24,CID000119205
24,CID000026937
24,CID005359280
24,CID005280816
24,CID000168986
24,CID000072341
24,CID000007029
24,CID006324910
24,CID000005033
24,CID005481702
24,CID005323531
24,CID105274587
24,CID005274587
24,CID005318880
24,CID000072343
24,CID100132278
24,CID014583584
24,CID114583584
24,CID000132278
24,CID000005610
24,CID000003784
24,CID100003784
24,CID100002130
24,CID000002130
24,CID010416810
24,CID000004253
24,CID000005611
24,CID005320251
24,CID100028683
24,CID000007795
24,CID000004545
24,CID000445355
24,CID005288641
24,CID000072260
24,CID000011553
24,CID000100533
24,CID000068056
24,CID017756791
24,CID005280441
24,CID006918113
24,CID005281771
24,CID100372975
24,CID000068072
24,CID000222851
24,CID100000965
24,CID000000965
24,CID000000972
24,CID000000205
24,CID000439435
24,CID005281176
24,CID000294520
24,CID010429233
24,CID110429233
24,CID000025736
24,CID000008419
24,CID005359407
24,CID000000996
24,CID000853473
24,CID005281801
24,CID005281724
24,CID005318433
24,CID000000569
24,CID000637760
24,CID000656510
24,CID000161726
24,CID105281614
24,CID005281614
24,CID000000837
24,CID000065754
24,CID000000247
24,CID000024171
24,CID100010446
24,CID000010446
24,CID000165581
24,CID000000787
24,CID000068266
24,CID100068245
24,CID000068245
24,CID000001120
24,CID000006058
24,CID100009476
24,CID100079784
24,CID000079784
24,CID000017304
24,CID000073614
24,CID005318484
24,CID105318484
24,CID005281915
24,CID005280389
24,CID000018830
24,CID100085779
24,CID000008555
24,CID000085779
24,CID100000307
24,CID000969623
24,CID000119093
24,CID100119093
24,CID100125073
24,CID014525327
24,CID000006191
24,CID010718549
24,CID110718549
24,CID000186960
24,CID000009001
24,CID005481241
24,CID005280460
24,CID000007364
24,CID000000357
24,CID100182497
24,CID006474310
24,CID000020527
24,CID000010337
24,CID100031404
24,CID000092812
24,CID005315930
24,CID000638014
24,CID000031404
24,CID005281790
24,CID000006129
24,CID000011366
24,CID000005880
24,CID005481990
24,CID000122726
24,CID000001188
24,CID005273472
24,CID000107724
24,CID100000140
24,CID000002267
24,CID000012405
24,CID000007055
24,CID005281437
24,CID000016748
24,CID000072305
24,CID000072277
24,CID005281711
24,CID000107986
24,CID000034443
24,CID000068247
24,CID100068079
24,CID000068079
24,CID000441889
24,CID005280374
24,CID000091521
24,CID000104799
24,CID105280378
24,CID000003030
24,CID000637564
24,CID000151315
24,CID000145949
24,CID000122746
24,CID000073149
24,CID011596309
24,CID009912093
24,CID000107908
24,CID105281807
24,CID005281807
24,CID000010290
24,CID000072437
24,CID000002347
24,CID000003631
24,CID005280355
24,CID000002713
24,CID100002713
24,CID005281728
24,CID000011464
24,CID000010258
24,CID000000781
24,CID005280378
24,CID005317062
24,CID000072307
24,CID000014900
24,CID000040032
24,CID000637518
24,CID000002726
24,CID000159384
24,CID000010438
24,CID000007502
24,CID000010114
24,CID000003526
24,CID100009238
24,CID000009238
24,CID006850759
24,CID005280490
24,CID000006616
24,CID000006990
24,CID005280801
24,CID000008902
24,CID000006591
24,CID000001177
24,CID006325612
24,CID000008320
24,CID006850740
24,CID000008480
24,CID046173710
24,CID100003327
24,CID000000461
24,CID000006010
24,CID000006291
24,CID000024193
24,CID000442679
24,CID000171555
24,CID100008989
24,CID005320767
24,CID000445639
24,CID105320719
24,CID000000336
24,CID005281418
24,CID000024499
24,CID000007425
24,CID000065042
24,CID000006200
24,CID000010139
24,CID000000325
24,CID000006214
24,CID000638024
24,CID000006185
24,CID005283387
24,CID046173877
24,CID000000456
24,CID011954171
24,CID000108081
24,CID005281805
24,CID100007149
24,CID000007149
24,CID005283329
24,CID000011197
24,CID100011197
24,CID000480802
24,CID000008195
24,CID000000127
24,CID000007411
24,CID100000554
24,CID000000554
24,CID000072302
24,CID000083190
24,CID000440122
24,CID000008064
24,CID000439710
24,CID000022316
24,CID000008630
24,CID000008140
24,CID100447893
24,CID000439635
24,CID000081274
24,CID000442986
24,CID006419835
24,CID000091474
24,CID000154451
24,CID005281651
24,CID053394272
24,CID005281806
24,CID005281812
24,CID015173882
24,CID000126331
24,CID000167681
24,CID005280385
24,CID100124595
24,CID000117476
24,CID012442899
24,CID000442824
24,CID000193060
24,CID000073400
24,CID005280781
24,CID005281168
24,CID011972311
24,CID111972311
24,CID000108135
24,CID044575401
24,CID011259022
24,CID000072285
24,CID000160526
24,CID000441765
24,CID000168119
24,CID000073645
24,CID100636458
24,CID000031214
24,CID000073571
24,CID000169868
24,CID000151556
24,CID012313935
24,CID000119209
24,CID005281417
24,CID100442690
24,CID000442690
24,CID001782669
24,CID000069896
24,CID000442544
24,CID005280473
24,CID003013843
24,CID100234441
24,CID000234441
24,CID005273621
24,CID000073640
24,CID000161558
24,CID005282824
24,CID000010208
24,CID000035887
24,CID000008105
24,CID000002949
24,CID000005200
24,CID000160868
24,CID100160869
24,CID000010640
24,CID000010143
24,CID000006688
24,CID005283336
24,CID010260582
24,CID110260582
24,CID000119033
24,CID100119034
24,CID016211091
24,CID000639671
24,CID000009086
24,CID000050599
24,CID005280805
24,CID105280805
24,CID100002866
24,CID000124268
24,CID100124268
24,CID005324512
24,CID000643963
24,CID000120330
24,CID000007778
24,CID000000390
24,CID100006753
24,CID000006753
24,CID000163812
24,CID000031269
24,CID000075730
24,CID000093004
24,CID100093004
24,CID000092815
24,CID000111104
24,CID000161218
24,CID000000366
24,CID000442127
24,CID000005976
24,CID000065037
24,CID013894537
24,CID100171769
24,CID103086518
24,CID003086518
24,CID000007362
24,CID000006738
24,CID000010458
24,CID015736808
24,CID000265266
24,CID000064695
24,CID000000701
24,CID003035446
24,CID000012128
24,CID000008769
24,CID000010733
24,CID005281248
24,CID005280900
24,CID000448446
24,CID100595209
24,CID000595209
24,CID000008132
24,CID000101746
24,CID000062349
24,CID000006751
24,CID000073174
24,CID100073174
24,CID000014005
24,CID000062655
24,CID000188408
24,CID100188408
24,CID000442292
24,CID100026305
24,CID000026305
24,CID100003631
24,CID105281051
24,CID100092802
24,CID000161816
24,CID006433206
24,CID045485201
24,CID145485201
24,CID000439536
24,CID105282746
24,CID005316774
24,CID000079040
24,CID005280647
24,CID000012389
24,CID100012389
24,CID000006434
24,CID100006434
24,CID000004724
24,CID005281814
24,CID000014297
24,CID000441784
24,CID005316456
24,CID046887678
24,CID005281762
24,CID000010721
24,CID000067254
24,CID100185825
24,CID000185825
24,CID100005099
24,CID000019848
24,CID000016592
24,CID000124025
24,CID100124025
24,CID105281680
24,CID005281680
24,CID005281783
24,CID005283344
24,CID005283356
24,CID000638309
24,CID000003504
24,CID005318599
24,CID005281675
24,CID105281675
24,CID005282105
24,CID044559641
24,CID005282154
24,CID000101523
24,CID000164682
24,CID005281793
24,CID005318650
24,CID000064983
24,CID009841740
24,CID005319422
24,CID023634493
24,CID005316525
24,CID005280644
24,CID005472495
24,CID003083536
24,CID003083515
24,CID000004134
24,CID000005996
24,CID000006999
24,CID000003219
24,CID000259864
24,CID005319633
24,CID000092803
24,CID000119451
24,CID000072506
24,CID000072327
24,CID000092786
24,CID044424402
24,CID000119245
24,CID000019220
24,CID000015510
24,CID000002866
24,CID000000305
24,CID000092099
24,CID000073499
24,CID000014357
24,CID000073611
24,CID000010589
24,CID000471119
24,CID100471119
24,CID100008094
24,CID000008094
24,CID000066654
24,CID000004160
24,CID000094147
24,CID100094147
24,CID000036403
24,CID105317737
24,CID100036403
24,CID005317750
24,CID000073064
24,CID000010100
24,CID000445072
24,CID000439203
24,CID000442416
24,CID100124614
24,CID000124614
24,CID000012322
24,CID100073432
24,CID000006781
24,CID100073170
24,CID000442836
24,CID000381232
24,CID000010865
24,CID100160512
24,CID005280459
24,CID000005988
24,CID000012594
24,CID000072326
24,CID000072712
24,CID100008892
24,CID000008892
24,CID003081224
24,CID000146824
24,CID006448299
24,CID000094391
24,CID000072279
24,CID116132219
24,CID100031211
24,CID000009233
24,CID000073062
24,CID100073062
24,CID000008438
24,CID000440738
24,CID000008730
24,CID009548717
24,CID015558799
24,CID000107983
24,CID000001018
24,CID000001140
24,CID000012510
24,CID000005572
24,CID000031211
24,CID000115245
24,CID006327189
24,CID000010506
24,CID100010506
24,CID000492405
24,CID000092802
24,CID100129670
24,CID000126324
24,CID100126324
24,CID005317564
24,CID000096946
24,CID000126012
24,CID006428542
24,CID000008164
24,CID000011634
24,CID000250397
24,CID000015407
24,CID000068783
24,CID005281744
24,CID006537501
24,CID000442662
24,CID000007410
24,CID000086608
24,CID100086608
24,CID000000126
24,CID000005639
24,CID005319630
24,CID000096725
24,CID000148756
24,CID000064962
24,CID005284440
24,CID005281406
24,CID024832111
24,CID115559724
24,CID011979365
24,CID005484202
24,CID000008053
24,CID000033970
24,CID100033970
24,CID044428631
24,CID000086748
24,CID000008566
24,CID000008222
24,CID000336414
24,CID000000231
24,CID000644022
24,CID000638076
24,CID000092764
24,CID005281420
24,CID105273569
24,CID146881127
24,CID000120682
24,CID100120682
24,CID014655079
24,CID114655079
24,CID044630454
24,CID005281304
24,CID005460291
24,CID009547243
24,CID000003886
24,CID000638015
24,CID000091468
24,CID000161466
24,CID005488844
24,CID005319502
24,CID005281795
24,CID005281244
24,CID000457825
24,CID000442809
24,CID000442673
24,CID000119043
24,CID000072725
24,CID000069520
24,CID100442688
24,CID000005145
24,CID000004115
24,CID000003218
24,CID100005145
24,CID000043805
24,CID000026346
24,CID103035039
24,CID000012298
24,CID000091461
24,CID000011232
24,CID003037886
24,CID000197093
24,CID100072320
24,CID000029231
24,CID100029231
24,CID005315980
24,CID000006072
24,CID000065036
24,CID000001146
24,CID100008181
24,CID000008181
24,CID000014215
24,CID100002518
24,CID100010658
24,CID000016732
24,CID005281663
24,CID005281660
24,CID105281660
24,CID005281666
24,CID005320318
24,CID000656560
24,CID000010660
24,CID000092124
24,CID000007849
24,CID000010624
24,CID003084770
24,CID012313704
24,CID005487344
24,CID000159589
24,CID000011637
24,CID005748613
24,CID044577495
24,CID005281224
24,CID100092812
24,CID000147012
24,CID000145693
24,CID000002544
24,CID000007479
24,CID125200342
24,CID000003863
24,CID103365422
24,CID105315459
24,CID005315459
24,CID005318998
24,CID000072303
24,CID100072303
24,CID000002238
24,CID000008441
24,CID000077079
24,CID000021653
24,CID005281519
24,CID000017096
24,CID000008184
24,CID000000753
24,CID100081274
24,CID000441570
24,CID005460164
24,CID000094176
24,CID000092281
24,CID005281668
24,CID000003209
24,CID100003209
24,CID000092166
24,CID005280458
24,CID000067249
24,CID100067249
24,CID000197775
24,CID000253836
24,CID000441958
24,CID000162354
24,CID000159243
24,CID051346169
24,CID005281316
24,CID000129670
24,CID000441716
24,CID025245482
24,CID005318581
24,CID100441381
24,CID000441381
24,CID000015609
24,CID000010821
24,CID000171348
24,CID100091466
24,CID000091462
24,CID100092231
24,CID000092231
24,CID100082755
24,CID000082755
24,CID000099478
24,CID005280570
24,CID000013651
24,CID005320218
24,CID105320218
24,CID100010743
24,CID000010743
24,CID103083857
24,CID005280372
24,CID000002356
24,CID000098614
24,CID000068085
24,CID000821478
24,CID105058788
24,CID000033309
24,CID000013254
24,CID000010212
24,CID000031286
24,CID000008141
24,CID100008141
24,CID000160869
24,CID000068230
24,CID105316570
24,CID005316556
24,CID005320335
24,CID005317326
24,CID005317764
24,CID000008364
24,CID000010892
24,CID000010949
24,CID000008785
24,CID100016315
24,CID000016315
24,CID000102871
24,CID000031246
24,CID000007464
24,CID000010365
24,CID000003813
24,CID000000370
24,CID100092763
24,CID000092763
24,CID100643963
24,CID000073191
24,CID100073191
24,CID100441570
24,CID005281166
24,CID006325802
24,CID005280804
24,CID000009164
24,CID116129621
24,CID016129621
24,CID000063180
24,CID100063180
24,CID000073432
24,CID006433207
24,CID005280656
24,CID000011150
24,CID000011147
24,CID000007166
24,CID000064686
24,CID001550916
24,CID005281576
24,CID110045523
24,CID010045523
24,CID005281254
24,CID100441676
24,CID000161938
24,CID100001902
24,CID000008418
24,CID000073146
24,CID000159283
24,CID000101748
24,CID005320438
24,CID006918392
24,CID006433328
24,CID100007778
24,CID000003516
24,CID005281377
24,CID000006782
24,CID100445994
24,CID000445994
24,CID005315280
24,CID105315280
24,CID000159984
24,CID000119035
24,CID000601100
24,CID000012592
24,CID000010431
24,CID005281545
24,CID000031294
24,CID000021474
24,CID106440962
24,CID005408870
24,CID000001070
24,CID005316673
24,CID005281752
24,CID000160463
24,CID000012648
24,CID001549041
24,CID000007291
24,CID011742872
24,CID010441164
24,CID016201525
24,CID044577222
24,CID144577222
24,CID000006891
24,CID000636732
24,CID054676084
24,CID154676084
24,CID000004826
24,CID000114831
24,CID011969548
24,CID005281318
24,CID006253276
24,CID005281230
24,CID005281513
24,CID000072309
24,CID000637568
24,CID000230915
24,CID100455658
24,CID044575219
24,CID000455658
24,CID144191126
24,CID044191126
24,CID000165003
24,CID000006210
24,CID000020161
24,CID000012406
24,CID000014259
24,CID005313988
24,CID005284433
24,CID000017818
24,CID100017818
24,CID005459322
24,CID011972310
24,CID111972310
24,CID011953940
24,CID000197084
24,CID000164575
24,CID100164575
24,CID000068249
24,CID100005281
24,CID005281645
24,CID024839934
24,CID105280459
24,CID000442822
24,CID005280450
24,CID100000125
24,CID000000125
24,CID000244386
24,CID015559724
24,CID000006585
24,CID024832062
24,CID000178661
24,CID006441391
24,CID000442702
24,CID025240174
24,CID000656566
24,CID006436600
24,CID000064981
24,CID100064981
24,CID005318690
24,CID000007714
24,CID000016822
24,CID000003885
24,CID000003213
24,CID100003213
24,CID009846221
24,CID100288227
24,CID000006758
24,CID014035442
24,CID000005210
24,CID000032465
24,CID000032484
24,CID000153990
24,CID000100205
24,CID000026359
24,CID000012367
24,CID000008124
24,CID000007461
24,CID000072314
24,CID100519323
24,CID000519323
24,CID000012408
24,CID100107770
24,CID100003661
24,CID000003661
24,CID000005099
24,CID010355644
24,CID044563121
24,CID015741979
24,CID115741979
24,CID024832108
24,CID100132083
24,CID000132083
24,CID000013192
24,CID011968680
24,CID105283589
24,CID005281706
24,CID005280379
24,CID000016449
24,CID000099486
24,CID000008130
24,CID100115185
24,CID000115185
24,CID005281236
24,CID000442473
24,CID000000857
24,CID000014526
24,CID000065575
24,CID005282160
24,CID000014350
24,CID100014350
24,CID000002563
24,CID100002563
24,CID000159343
24,CID100019725
24,CID000019725
24,CID100197775
24,CID000003220
24,CID100003220
24,CID011081540
24,CID100165558
24,CID000165549
24,CID000168928
24,CID000010145
24,CID000160497
24,CID000012107
24,CID104056967
24,CID000008182
24,CID000441764
24,CID100006466
24,CID000006466
24,CID000688026
24,CID046173827
24,CID000441736
24,CID000008142
24,CID000234569
24,CID100441764
24,CID100097214
24,CID000441726
24,CID000170160
24,CID000097214
24,CID000003632
24,CID000245006
24,CID000017968
24,CID000018827
24,CID100018827
24,CID000006075
24,CID005281520
24,CID000011174
24,CID005282110
24,CID005281228
24,CID000017101
24,CID000010820
24,CID000007910
24,CID000643833
24,CID000010413
24,CID100101341
24,CID000012392
24,CID100519743
24,CID000091460
24,CID000084310
24,CID000009144
24,CID100009144
24,CID000439520
24,CID000006365
24,CID000010547
24,CID000012399
24,CID005283589
24,CID006438575
24,CID000000825
24,CID000111253
24,CID006451100
24,CID000080309
24,CID000160576
24,CID000001832
24,CID045485203
24,CID145485203
24,CID145485202
24,CID045485202
24,CID000157149
24,CID005809667
24,CID100442531
24,CID000010774
24,CID000010607
24,CID000030223
24,CID006440895
24,CID000016573
24,CID100016573
24,CID000192440
24,CID000559387
24,CID100122851
24,CID000012397
24,CID000006912
24,CID000161352
24,CID100161352
24,CID000014533
24,CID000019838
24,CID000699486
24,CID000717599
24,CID011000531
24,CID000114842
24,CID000010570
24,CID000121924
24,CID000068149
24,CID005280388
24,CID000439312
24,CID000440839
24,CID000010503
24,CID000031254
24,CID005281523
24,CID005281522
24,CID000094166
24,CID000091590
24,CID005282746
24,CID046173942
24,CID100092111
24,CID000092113
24,CID100125210
24,CID000125210
24,CID000006743
24,CID000439647
24,CID000100278
24,CID000107878
24,CID000008420
24,CID000014584
24,CID000440835
24,CID000011569
24,CID000009370
24,CID000442095
24,CID005282118
24,CID000174812
24,CID000008425
24,CID000151253
24,CID002826712
24,CID000061040
24,CID100061040
24,CID000023135
24,CID004369208
24,CID100073568
24,CID000065085
24,CID000003767
24,CID000008259
24,CID000100781
24,CID100100781
24,CID000006775
24,CID000442027
24,CID000358939
24,CID000122695
24,CID000097623
24,CID000010144
24,CID000006761
24,CID000160190
24,CID021636278
24,CID000027867
24,CID000152436
24,CID000107982
24,CID000115127
24,CID000020843
24,CID000004078
24,CID000324287
24,CID000004277
24,CID000097182
24,CID000068827
24,CID000560193
24,CID000087696
24,CID000000780
24,CID000010235
24,CID000014260
24,CID000001158
24,CID100151507
24,CID000073592
24,CID100065178
24,CID000160254
24,CID100160254
24,CID000442403
24,CID000014985
24,CID000078680
24,CID011666874
24,CID005281349
24,CID005281813
24,CID105281813
24,CID000023205
24,CID015081407
24,CID115081407
24,CID005316570
24,CID009819306
24,CID000099474
24,CID000065728
24,CID000168934
24,CID100188310
24,CID000188310
24,CID000009225
24,CID000656506
24,CID021633084
24,CID000122851
24,CID000160502
24,CID005280634
24,CID000012386
24,CID005281618
24,CID000010148
24,CID000154105
24,CID100154105
24,CID025244377
24,CID005320287
24,CID000012161
24,CID005281253
24,CID000031257
24,CID005281329
24,CID000094744
24,CID006439703
24,CID000007679
24,CID000440918
24,CID000330582
24,CID000010609
24,CID000107641
24,CID000107849
24,CID000006655
24,CID000000311
24,CID000119258
24,CID100119258
24,CID006441392
24,CID000073401
24,CID000442884
24,CID000179676
24,CID000177161
24,CID010414864
24,CID006433156
24,CID000091504
24,CID000174862
24,CID100174862
24,CID000043599
24,CID000034645
24,CID100034645
24,CID000334936
24,CID100068051
24,CID000068051
24,CID003084282
24,CID000065253
24,CID000638278
24,CID000100020
24,CID000010977
24,CID000010934
24,CID000161544
24,CID100161544
24,CID000011903
24,CID005322064
24,CID000442042
24,CID100159727
24,CID000164722
24,CID100164722
24,CID000100528
24,CID100100528
24,CID100340063
24,CID005280540
24,CID000075729
24,CID100075729
24,CID000092733
24,CID000519743
24,CID000022968
24,CID000122636
24,CID105319038
24,CID000011598
24,CID005282152
24,CID000076908
24,CID011731197
24,CID000007894
24,CID000115063
24,CID005368831
24,CID000443465
24,CID000439636
24,CID010381762
24,CID000010266
24,CID000445212
24,CID000001102
24,CID100023135
24,CID100000573
24,CID000064982
24,CID000097793
24,CID000061061
24,CID000006998
24,CID100002548
24,CID100008093
24,CID000008093
24,CID000004501
24,CID100004501
24,CID000441922
24,CID003035031
24,CID100055748
24,CID001712011
24,CID000164619
24,CID000073568
24,CID000069217
24,CID000065752
24,CID100065752
24,CID010065132
24,CID114539883
24,CID014539883
24,CID109840805
24,CID009840805
24,CID000160600
24,CID000092119
24,CID000099925
24,CID005318214
24,CID100636994
24,CID006917803
24,CID100004458
24,CID005459227
24,CID000596718
24,CID000015611
24,CID000073157
24,CID000124381
24,CID000443003
24,CID053325781
24,CID109951490
24,CID009951490
24,CID100001209
24,CID000442109
24,CID000185915
24,CID100521496
24,CID000439533
24,CID025202489
24,CID000100194
24,CID000073632
24,CID000003647
24,CID025078000
24,CID044630346
24,CID005282948
24,CID000015337
24,CID021625900
24,CID000013855
24,CID000636482
24,CID000065084
24,CID000010150
24,CID100080309
24,CID005316354
24,CID000442354
24,CID000102577
24,CID000073078
24,CID005320521
24,CID000124021
24,CID100124021
24,CID000442511
24,CID105281654
24,CID005281654
24,CID014240392
24,CID000065377
24,CID100065377
24,CID100006887
24,CID000006887
24,CID000177106
24,CID100177106
24,CID000014262
24,CID000008786
24,CID000068081
24,CID100068081
24,CID000010066
24,CID000252372
24,CID100008468
24,CID000008468
24,CID000005281
24,CID000009899
24,CID000063235
24,CID000008795
24,CID000008092
24,CID000092776
24,CID000010189
24,CID000016656
24,CID100010189
24,CID100016656
24,CID000031266
24,CID000012350
24,CID105324476
24,CID000441970
24,CID000073390
24,CID005408233
24,CID005318585
24,CID000442532
24,CID000503733
24,CID005281381
24,CID100637110
24,CID000119269
24,CID005379033
24,CID000362688
24,CID005281641
24,CID005280442
24,CID005321977
24,CID005320961
24,CID000340063
24,CID005321426
24,CID005490144
24,CID005316106
24,CID000062949
24,CID003081405
24,CID000439194
24,CID000119034
24,CID014035694
24,CID010417822
24,CID000161671
24,CID100161665
24,CID000447893
24,CID000449093
24,CID000159812
24,CID000457801
24,CID100001203
24,CID100128211
24,CID000031285
24,CID003080643
24,CID000441298
24,CID000012391
24,CID100160767
24,CID000160767
24,CID006434063
24,CID000011005
24,CID100011005
24,CID000012398
24,CID000031292
24,CID000015077
24,CID100031829
24,CID006436603
24,CID000023229
24,CID100171446
24,CID005281229
24,CID005281311
24,CID005275508
24,CID000471003
24,CID000520695
24,CID000010583
24,CID000441683
24,CID000101699
24,CID114525327
24,CID009548711
24,CID005320667
24,CID000441006
24,CID000111096
24,CID000643918
24,CID000000828
24,CID000006716
24,CID000097012
24,CID000018045
24,CID000011904
24,CID005281751
24,CID000107941
24,CID000009610
24,CID000026454
24,CID000320760
24,CID000008594
24,CID000061055
24,CID100440140
24,CID005317324
24,CID005281425
24,CID009920281
24,CID000009009
24,CID014309735
24,CID005281767
24,CID000442872
24,CID105281677
24,CID005281677
24,CID012313974
24,CID000007772
24,CID000179651
24,CID100168114
24,CID000168114
24,CID000007393
24,CID100007393
24,CID000091450
24,CID000092384
24,CID000164642
24,CID003001497
24,CID000073170
24,CID000160145
24,CID000008617
24,CID000011529
24,CID000016899
24,CID000441957
24,CID005281426
24,CID016132219
24,CID100159514
24,CID000159514
24,CID000010333
24,CID000013576
24,CID000318703
24,CID000011130
24,CID005497183
24,CID005273755
24,CID105273755
24,CID000102928
