HBTAR001179	0.74588794 0.6112958 0.6792759 0.74762326 0.31981736 -0.14816488 0.31291723 0.0014548926 0.0045120353 0.10987939 0.063617624 -0.12525055 0.029662447 -0.11865451 -0.14399342 -0.027912455
HBTAR001185	0.12571096 0.4890315 0.24428901 0.60861397 -0.006695618 -0.13431132 -0.17637782 0.059260562 0.31705654 -0.03866078 -0.1927641 0.015748117 -0.052638225 0.016593015 -0.15687747 0.19048302
HBTAR001216	-1.0779048 0.16450077 0.34940714 -0.112705074 -0.83465105 -0.24812524 0.10140095 -0.41296822 -0.033715997 -0.2590644 0.28080896 -0.19449797 0.2523518 -0.020951442 -0.052498184 -0.25527424
HBTAR001235	-0.29243 -0.8215301 -0.34767464 -0.062939525 -0.007674929 -0.28653905 0.29824027 -0.1258985 0.7203357 -0.28604183 -0.08708942 -0.10081205 0.31502104 -0.11614693 0.32359684 -0.20988654
HBTAR001236	-0.9808713 0.4276388 0.2916346 -0.060008544 -0.9948982 -0.99342114 -0.03078136 -0.5947588 0.41047025 -0.38176933 0.493901 -0.006962563 -0.5522869 0.17615192 -0.083753146 0.47575647
HBTAR001247	0.64784294 0.42904332 0.6164971 0.1462892 0.42840272 0.024730328 -0.22039871 0.015206068 0.34083888 0.099582426 -0.23930159 0.07061845 -0.15037367 -0.16314454 -0.21172504 0.046323586
HBTAR001257	-0.6709896 -0.8376248 0.99191386 -0.36158034 0.36616176 0.5440372 0.24636634 0.5391409 0.3266967 -0.06450814 0.36370975 -0.09665029 0.15976146 -0.0314161 -0.053058315 0.16092132
HBTAR001277	-1.1295332 -0.10426381 0.19976643 -0.14218822 -0.4933795 0.016134286 -0.16817503 -0.3419349 0.28340924 0.13487156 0.07671062 -0.027271304 -0.32005 0.03667252 -0.06016275 0.0025075206
HBTAR001281	-1.202777 -0.2265683 -0.29185316 0.12852496 -0.4068946 0.3212024 -0.276468 -0.06686382 0.029113341 0.053459402 -0.028438633 0.03201128 -0.13153182 -0.013389723 -0.051551506 -0.016168553
HBTAR001301	0.1522905 0.23525794 0.28396684 0.5177172 0.7727089 -0.10841874 -0.56722516 0.0805106 -0.2616802 0.36293063 0.24734873 0.28152436 0.10124389 -0.16019394 0.11632512 0.1887652
HBTAR001309	0.9704672 0.60415816 -0.11237886 1.120637 0.5516047 -0.08747522 -0.5107732 -0.02199528 -0.45689458 0.33228672 0.4286775 0.28689876 0.18425208 -0.3151273 0.13080782 0.23162442
HBTAR001329	-0.06787974 0.57317775 -0.16749138 0.11125671 -0.34174353 0.3591165 -0.09103557 0.09525327 0.26943395 0.08355121 -0.14487106 0.17181513 -0.19722353 0.08800064 0.017396666 0.16086863
HBTAR001338	-0.95797324 0.34348243 0.13048701 1.0104824 -0.40338382 -0.6242194 0.4481115 -0.45932904 -0.06158537 0.34606463 0.043922454 0.0081228 0.65315914 0.07345059 -0.98916644 0.40437996
HBTAR001370	-0.86089295 -0.14513883 0.83444756 -0.681723 0.25038287 0.17421529 -0.66585803 0.015792785 -0.60867935 0.11336622 -0.4163517 -0.3029867 0.45291626 0.03219796 0.2894756 -0.22195967
HBTAR001408	-0.57449436 0.7284054 0.20755336 0.40576246 0.59864384 -0.89935315 0.20948686 0.34809113 -0.13438162 -0.26682535 -0.68762183 -0.2502807 0.014362301 0.047923192 -0.57607156 -0.11663308
HBTAR001423	0.1346646 0.88512176 0.4709373 0.9298126 0.52863723 -0.8179103 0.14138955 -0.002480205 0.14964749 0.16010536 -0.441399 -0.22977799 -0.12733445 -0.0043831165 -0.15612517 0.06187597
HBTAR001427	-0.84589595 -0.6601296 0.39999536 0.33438033 0.60160893 0.14914218 -0.45672578 0.23939516 0.2738778 -0.47233677 0.049993113 0.009714673 -0.2811582 0.3279163 0.02225405 0.17797042
HBTAR001439	-0.98823714 -0.6567466 -0.12717363 0.8300422 0.3084634 0.24356136 -0.94869035 0.16897912 0.03648748 -0.8485683 -0.24254556 -0.39731735 -0.0022188702 -0.1535008 0.018793372 0.17066266
HBTAR001460	0.7630121 1.0737036 -0.29741392 0.11570338 0.053159837 0.24438849 -0.3640563 -0.16254754 0.33375728 0.024617309 -0.26143536 0.1550555 -0.25942028 0.17368624 -0.03867277 -0.0125774555
HBTAR001471	-0.8718256 -0.5700919 -0.3338573 0.25043678 0.17748919 -0.30923635 0.10956866 -0.054555386 0.07295639 0.010457117 -0.2877219 0.22896978 0.0753493 0.25789922 -0.056650005 -0.039921038
